BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
0.005796,35,128K,lz4,Hadoop,0.08268,0.004822,0.004971,131047,2636.0,20662.0,0.232464,0.232033,0.107675,1813,1,2,1939
0.005796,45,128K,gzip,Hadoop,0.05864,0.004501,0.002911,131017,6209.0,21025.0,0.910422,0.919624,0.095987,6689,31,55,4606
0.005796,45,128K,deflate,Hadoop,0.05864,0.019207,0.005444,131017,6750.0,47085.0,1.699034,1.696946,0.095987,6689,31,55,4606
0.005796,45,128K,lz4,Hadoop,0.05864,0.002979,0.003047,131017,8358.0,29934.0,0.951409,0.958494,0.095987,6689,31,55,4606
0.005796,8,128K,gzip,Hadoop,0.086113,0.004827,0.003045,131036,12470.0,31794.0,1.859754,1.858773,0.152702,24860,48,631,18276
0.005796,8,128K,deflate,Hadoop,0.086113,0.020095,0.005594,131036,12462.0,84696.0,3.583443,3.508856,0.152702,24860,48,631,18276
0.005796,8,128K,lz4,Hadoop,0.086113,0.00398,0.004378,131036,20727.0,37284.0,1.980829,1.98627,0.152702,24860,48,631,18276
0.005796,42,128K,gzip,Hadoop,0.082867,0.004111,0.002738,130873,2322.0,11388.0,0.216909,0.225144,0.107878,1855,1,2,1984
0.005796,42,128K,deflate,Hadoop,0.082867,0.01811,0.005447,130873,2884.0,17387.0,0.402228,0.393345,0.107878,1855,1,2,1984
0.005796,42,128K,lz4,Hadoop,0.082867,0.003628,0.003585,130873,2648.0,20396.0,0.227751,0.230912,0.107878,1855,1,2,1984
0.005796,43,128K,gzip,Hadoop,0.078518,0.004136,0.00303,130849,4106.0,17267.0,0.671944,0.667352,0.110148,2994,16,23,2604
0.005796,43,128K,deflate,Hadoop,0.078518,0.018993,0.005327,130849,4561.0,35740.0,1.271934,1.285229,0.110148,2994,16,23,2604
0.005796,43,128K,lz4,Hadoop,0.078518,0.00415,0.004382,130849,5383.0,25518.0,0.710637,0.708708,0.110148,2994,16,23,2604
0.005796,37,128K,gzip,Hadoop,0.084071,0.00452,0.00306,130925,15725.0,44349.0,3.284438,3.282342,0.178781,32653,106,721,26297
0.005796,37,128K,deflate,Hadoop,0.084071,0.019882,0.005447,130925,15574.0,135595.0,6.377944,6.450031,0.178781,32653,106,721,26297
0.005796,37,128K,lz4,Hadoop,0.084071,0.004158,0.004066,130925,25238.0,42840.0,3.424878,3.472768,0.178781,32653,106,721,26297
0.005796,44,128K,gzip,Hadoop,0.076839,0.004327,0.002987,131054,3032.0,11977.0,0.277319,0.280872,0.103365,4333,3,6,2222
0.005796,44,128K,deflate,Hadoop,0.076839,0.02059,0.005197,131054,3566.0,19682.0,0.503508,0.533922,0.103365,4333,3,6,2222
0.005796,44,128K,lz4,Hadoop,0.076839,0.00385,0.003879,131054,3533.0,23839.0,0.294596,0.302848,0.103365,4333,3,6,2222
0.005796,55,128K,gzip,Hadoop,0.080933,0.004714,0.003143,130925,13116.0,52774.0,4.181798,4.143049,0.185198,31228,118,617,27324
0.005796,55,128K,deflate,Hadoop,0.080933,0.022362,0.005336,130925,13221.0,168055.0,8.11648,8.199171,0.185198,31228,118,617,27324
0.005796,55,128K,lz4,Hadoop,0.080933,0.003592,0.003526,130925,21751.0,49159.0,4.321934,4.361838,0.185198,31228,118,617,27324
0.005796,36,128K,gzip,Hadoop,0.095064,0.003829,0.00296,130972,4153.0,7192.0,0.427325,0.431362,0.139525,41447,4,14,25376
0.005796,36,128K,deflate,Hadoop,0.095064,0.014379,0.005226,130972,3754.0,19304.0,0.756044,0.780701,0.139525,41447,4,14,25376
0.005796,36,128K,lz4,Hadoop,0.095064,0.004039,0.004121,130972,6849.0,10772.0,0.443686,0.454319,0.139525,41447,4,14,25376
0.005796,27,128K,gzip,Hadoop,0.089223,0.004635,0.002999,130929,10642.0,42002.0,3.423265,3.481286,0.17938,26668,82,310,30965
0.005796,27,128K,deflate,Hadoop,0.089223,0.015772,0.005461,130929,10309.0,135863.0,6.715303,6.700826,0.17938,26668,82,310,30965
0.005796,27,128K,lz4,Hadoop,0.089223,0.0041,0.003735,130929,16229.0,37980.0,3.594047,3.619535,0.17938,26668,82,310,30965
0.005796,18,128K,gzip,Hadoop,0.08144,0.00439,0.003096,130977,13461.0,50101.0,3.927258,3.923702,0.182995,30290,116,598,28572
0.005796,18,128K,deflate,Hadoop,0.08144,0.019822,0.00549,130977,13421.0,160053.0,7.797148,7.767962,0.182995,30290,116,598,28572
0.005796,18,128K,lz4,Hadoop,0.08144,0.003964,0.003983,130977,21294.0,46756.0,4.09182,4.128843,0.182995,30290,116,598,28572
0.005796,17,128K,gzip,Hadoop,0.084832,0.005266,0.003562,130985,14540.0,45188.0,3.196296,3.244077,0.176575,32042,82,765,25434
0.005796,17,128K,deflate,Hadoop,0.084832,0.020321,0.005494,130985,14461.0,134140.0,6.269496,6.294545,0.176575,32042,82,765,25434
0.005796,17,128K,lz4,Hadoop,0.084832,0.004066,0.004169,130985,24432.0,44939.0,3.382079,3.404456,0.176575,32042,82,765,25434
0.005796,16,128K,gzip,Hadoop,0.082782,0.004415,0.003295,131070,2278.0,11411.0,0.229057,0.2241,0.107626,1813,1,2,1939
0.005796,16,128K,deflate,Hadoop,0.082782,0.021995,0.005261,131070,2857.0,17387.0,0.40285,0.414492,0.107626,1813,1,2,1939
0.005796,16,128K,lz4,Hadoop,0.082782,0.005614,0.005256,131070,2661.0,20866.0,0.233757,0.24058,0.107626,1813,1,2,1939
0.005796,13,128K,gzip,Hadoop,0.095005,0.004519,0.002992,130924,14799.0,46368.0,3.283808,3.258707,0.188327,31542,87,765,25282
0.005796,13,128K,deflate,Hadoop,0.095005,0.021504,0.005463,130924,14666.0,137568.0,6.406953,6.461536,0.188327,31542,87,765,25282
0.005796,13,128K,lz4,Hadoop,0.095005,0.003981,0.003162,130924,24321.0,46806.0,3.437342,3.473283,0.188327,31542,87,765,25282
0.005796,12,128K,gzip,Hadoop,0.0773,0.004163,0.002995,131070,3025.0,11964.0,0.289195,0.288016,0.108274,4333,3,6,2222
0.005796,12,128K,deflate,Hadoop,0.0773,0.019346,0.005392,131070,3562.0,19692.0,0.51895,0.509033,0.108274,4333,3,6,2222
0.005796,12,128K,lz4,Hadoop,0.0773,0.004473,0.005059,131070,3499.0,23535.0,0.295332,0.297616,0.108274,4333,3,6,2222
0.005796,15,128K,gzip,Hadoop,0.088194,0.004153,0.002817,131034,2295.0,11434.0,0.216537,0.218161,0.113305,1813,1,2,1939
0.005796,15,128K,deflate,Hadoop,0.088194,0.022579,0.005358,131034,2873.0,17418.0,0.420061,0.42371,0.113305,1813,1,2,1939
0.005796,15,128K,lz4,Hadoop,0.088194,0.004783,0.003205,131034,2656.0,20847.0,0.211329,0.236402,0.113305,1813,1,2,1939
0.005796,11,128K,gzip,Hadoop,0.10736,0.004194,0.002923,130943,9702.0,30375.0,2.22003,2.25267,0.178886,27867,34,260,29443
0.005796,11,128K,deflate,Hadoop,0.10736,0.017723,0.006025,130943,9703.0,92978.0,4.280075,4.32098,0.178886,27867,34,260,29443
0.005796,11,128K,lz4,Hadoop,0.10736,0.004288,0.004111,130943,13519.0,32329.0,2.364713,2.365112,0.178886,27867,34,260,29443
0.005796,47,128K,gzip,Hadoop,0.073339,0.004471,0.003275,131022,3020.0,11950.0,0.286355,0.287404,0.099376,4291,3,6,2177
0.005796,47,128K,deflate,Hadoop,0.073339,0.018904,0.005362,131022,3569.0,19705.0,0.530583,0.522452,0.099376,4291,3,6,2177
0.005796,47,128K,lz4,Hadoop,0.073339,0.004204,0.004702,131022,3553.0,23610.0,0.294698,0.300517,0.099376,4291,3,6,2177
0.005796,25,128K,gzip,Hadoop,0.092503,0.004573,0.002839,130934,9427.0,35363.0,2.835375,2.819489,0.175578,25088,62,359,31672
0.005796,25,128K,deflate,Hadoop,0.092503,0.017567,0.005327,130934,9155.0,113237.0,5.401012,5.468507,0.175578,25088,62,359,31672
0.005796,25,128K,lz4,Hadoop,0.092503,0.003217,0.003014,130934,13546.0,32303.0,2.926105,2.984345,0.175578,25088,62,359,31672
0.005796,1,128K,gzip,Hadoop,0.083777,0.004087,0.002738,131044,2266.0,11414.0,0.217679,0.226254,0.108869,1813,1,2,1939
0.005796,1,128K,deflate,Hadoop,0.083777,0.018503,0.005446,131044,2841.0,17396.0,0.403571,0.401951,0.108869,1813,1,2,1939
0.005796,1,128K,lz4,Hadoop,0.083777,0.00433,0.004584,131044,2637.0,20469.0,0.22635,0.232124,0.108869,1813,1,2,1939
0.005796,48,128K,gzip,Hadoop,0.102496,0.004468,0.003017,130906,8743.0,32158.0,2.409541,2.417742,0.176816,28085,36,240,30135
0.005796,48,128K,deflate,Hadoop,0.102496,0.016288,0.005392,130906,8851.0,99816.0,4.610391,4.615744,0.176816,28085,36,240,30135
0.005796,48,128K,lz4,Hadoop,0.102496,0.003883,0.003646,130906,13456.0,33923.0,2.487608,2.51175,0.176816,28085,36,240,30135
0.005796,40,128K,gzip,Hadoop,0.082284,0.004568,0.003334,130905,4464.0,19287.0,0.906188,0.882393,0.11759,3995,25,76,3412
0.005796,40,128K,deflate,Hadoop,0.082284,0.019643,0.005325,130905,4951.0,43596.0,1.665882,1.63562,0.11759,3995,25,76,3412
0.005796,40,128K,lz4,Hadoop,0.082284,0.004683,0.004573,130905,6795.0,26811.0,0.926945,0.937203,0.11759,3995,25,76,3412
0.005796,14,128K,gzip,Hadoop,0.078383,0.004448,0.003283,130999,2285.0,11419.0,0.217807,0.219502,0.103165,1813,1,2,1939
0.005796,14,128K,deflate,Hadoop,0.078383,0.017067,0.005361,130999,2864.0,17407.0,0.41255,0.398783,0.103165,1813,1,2,1939
0.005796,14,128K,lz4,Hadoop,0.078383,0.004656,0.004752,130999,2632.0,20721.0,0.232225,0.226605,0.103165,1813,1,2,1939
0.005796,56,128K,gzip,Hadoop,0.083053,0.004088,0.002743,130878,2293.0,11399.0,0.223746,0.22576,0.108047,1855,1,2,1984
0.005796,56,128K,deflate,Hadoop,0.083053,0.019526,0.005542,130878,2872.0,17389.0,0.423028,0.399532,0.108047,1855,1,2,1984
0.005796,56,128K,lz4,Hadoop,0.083053,0.004098,0.00403,130878,2634.0,20473.0,0.225491,0.231865,0.108047,1855,1,2,1984
0.005796,57,128K,gzip,Hadoop,0.099541,0.004286,0.002785,131068,5309.0,18712.0,1.482331,1.520465,0.159212,39981,21,48,25968
0.005796,57,128K,deflate,Hadoop,0.099541,0.015039,0.006355,131068,4940.0,60151.0,2.835106,2.824481,0.159212,39981,21,48,25968
0.005796,57,128K,lz4,Hadoop,0.099541,0.003831,0.003882,131068,7906.0,19115.0,1.577837,1.572553,0.159212,39981,21,48,25968
0.005796,58,128K,gzip,Hadoop,0.082906,0.004071,0.002715,130914,2293.0,11410.0,0.212935,0.219551,0.107904,1855,1,2,1984
0.005796,58,128K,deflate,Hadoop,0.082906,0.017203,0.005339,130914,2873.0,17402.0,0.42313,0.391137,0.107904,1855,1,2,1984
0.005796,58,128K,lz4,Hadoop,0.082906,0.005132,0.003658,130914,2637.0,20489.0,0.225632,0.227139,0.107904,1855,1,2,1984
0.005796,59,128K,gzip,Hadoop,0.095578,0.004484,0.002841,130937,8519.0,32293.0,2.489543,2.487995,0.170521,26869,40,234,30216
0.005796,59,128K,deflate,Hadoop,0.095578,0.018858,0.005309,130937,8733.0,100964.0,4.758532,4.837766,0.170521,26869,40,234,30216
0.005796,59,128K,lz4,Hadoop,0.095578,0.004262,0.004599,130937,12890.0,32055.0,2.603381,2.617388,0.170521,26869,40,234,30216
0.005796,60,128K,gzip,Hadoop,0.092214,0.00483,0.002887,131070,12695.0,35427.0,2.476131,2.446914,0.171727,32562,70,585,26332
0.005796,60,128K,deflate,Hadoop,0.092214,0.018529,0.005975,131070,12613.0,102908.0,4.722668,4.669308,0.171727,32562,70,585,26332
0.005796,60,128K,lz4,Hadoop,0.092214,0.003866,0.003664,131070,20224.0,36064.0,2.543949,2.552155,0.171727,32562,70,585,26332
0.005796,61,128K,gzip,Hadoop,0.074724,0.004359,0.003335,130983,3136.0,12018.0,0.288601,0.283898,0.100747,4291,3,6,2177
0.005796,61,128K,deflate,Hadoop,0.074724,0.021155,0.005307,130983,3664.0,19738.0,0.526459,0.539735,0.100747,4291,3,6,2177
0.005796,61,128K,lz4,Hadoop,0.074724,0.003791,0.003548,130983,3656.0,23971.0,0.286984,0.297205,0.100747,4291,3,6,2177
0.005796,62,128K,gzip,Hadoop,0.09976,0.004478,0.00291,130984,8603.0,28419.0,2.132122,2.095858,0.169861,29885,33,193,29271
0.005796,62,128K,deflate,Hadoop,0.09976,0.017476,0.006108,130984,8497.0,87695.0,4.006445,4.027884,0.169861,29885,33,193,29271
0.005796,62,128K,lz4,Hadoop,0.09976,0.003144,0.003127,130984,12175.0,29892.0,2.206947,2.219087,0.169861,29885,33,193,29271
0.005796,63,128K,gzip,Hadoop,0.088782,0.004915,0.003173,130906,11205.0,58684.0,4.925544,5.033843,0.200609,30633,131,338,28661
0.005796,63,128K,deflate,Hadoop,0.088782,0.016849,0.00546,130906,11206.0,195367.0,9.793625,9.875137,0.200609,30633,131,338,28661
0.005796,63,128K,lz4,Hadoop,0.088782,0.004164,0.004081,130906,17258.0,49748.0,5.149704,5.232953,0.200609,30633,131,338,28661
0.005796,64,128K,gzip,Hadoop,0.077847,0.004231,0.002783,130941,4375.0,18783.0,0.861126,0.879775,0.112493,4506,22,25,2521
0.005796,64,128K,deflate,Hadoop,0.077847,0.018199,0.005272,130941,4957.0,42224.0,1.65386,1.581465,0.112493,4506,22,25,2521
0.005796,64,128K,lz4,Hadoop,0.077847,0.004093,0.004478,130941,7113.0,28433.0,0.908063,0.906751,0.112493,4506,22,25,2521
0.005796,65,128K,gzip,Hadoop,0.078694,0.004254,0.003091,131029,2290.0,11426.0,0.21878,0.223533,0.103715,1813,1,2,1939
0.005796,65,128K,deflate,Hadoop,0.078694,0.022011,0.005227,131029,2865.0,17421.0,0.409115,0.421184,0.103715,1813,1,2,1939
0.005796,65,128K,lz4,Hadoop,0.078694,0.005613,0.004814,131029,2633.0,20767.0,0.230886,0.232157,0.103715,1813,1,2,1939
0.005796,66,128K,gzip,Hadoop,0.083047,0.004396,0.003191,131014,2270.0,11410.0,0.215943,0.223926,0.108049,1813,1,2,1939
0.005796,66,128K,deflate,Hadoop,0.083047,0.016477,0.005618,131014,2848.0,17381.0,0.405079,0.424927,0.108049,1813,1,2,1939
0.005796,66,128K,lz4,Hadoop,0.083047,0.005234,0.005053,131014,2717.0,20681.0,0.22292,0.235692,0.108049,1813,1,2,1939
0.005796,67,128K,gzip,Hadoop,0.083212,0.004905,0.003218,131009,14829.0,26527.0,1.673382,1.65596,0.152382,33199,51,545,24588
0.005796,67,128K,deflate,Hadoop,0.083212,0.022752,0.00543,131009,14643.0,73435.0,3.164595,3.18761,0.152382,33199,51,545,24588
0.005796,67,128K,lz4,Hadoop,0.083212,0.004941,0.004826,131009,25192.0,30082.0,1.729598,1.762121,0.152382,33199,51,545,24588
0.005796,69,128K,gzip,Hadoop,0.082538,0.004187,0.002872,131021,2281.0,11422.0,0.212851,0.229151,0.107652,1813,1,2,1939
0.005796,69,128K,deflate,Hadoop,0.082538,0.019732,0.005405,131021,2863.0,17411.0,0.419203,0.410992,0.107652,1813,1,2,1939
0.005796,69,128K,lz4,Hadoop,0.082538,0.00448,0.004931,131021,2629.0,20554.0,0.225733,0.231686,0.107652,1813,1,2,1939
0.005796,68,128K,gzip,Hadoop,0.089515,0.004432,0.003442,130986,6684.0,16410.0,1.181411,1.187761,0.146484,35795,18,56,26409
0.005796,68,128K,deflate,Hadoop,0.089515,0.016,0.006062,130986,6260.0,49175.0,2.217474,2.217014,0.146484,35795,18,56,26409
0.005796,68,128K,lz4,Hadoop,0.089515,0.004206,0.004199,130986,10399.0,15937.0,1.24799,1.245677,0.146484,35795,18,56,26409
0.005796,70,128K,gzip,Hadoop,0.082714,0.004423,0.003275,131065,2273.0,11421.0,0.228261,0.227833,0.107441,1813,1,2,1939
0.005796,70,128K,deflate,Hadoop,0.082714,0.018155,0.005654,131065,2853.0,17407.0,0.383786,0.401904,0.107441,1813,1,2,1939
0.005796,70,128K,lz4,Hadoop,0.082714,0.005336,0.005357,131065,2617.0,20493.0,0.229314,0.240963,0.107441,1813,1,2,1939
0.005796,71,128K,gzip,Hadoop,0.08329,0.004317,0.00328,130873,2326.0,11396.0,0.222913,0.221693,0.108164,1855,1,2,1984
0.005796,71,128K,deflate,Hadoop,0.08329,0.019018,0.005363,130873,2887.0,17387.0,0.409537,0.40902,0.108164,1855,1,2,1984
0.005796,71,128K,lz4,Hadoop,0.08329,0.004888,0.004816,130873,2641.0,20404.0,0.22422,0.229494,0.108164,1855,1,2,1984
0.005796,72,128K,gzip,Hadoop,0.075254,0.004205,0.002995,131018,3022.0,11969.0,0.278247,0.287498,0.101467,4333,3,6,2222
0.005796,72,128K,deflate,Hadoop,0.075254,0.019514,0.005769,131018,3560.0,19668.0,0.552644,0.51319,0.101467,4333,3,6,2222
0.005796,72,128K,lz4,Hadoop,0.075254,0.00303,0.003374,131018,3820.0,23863.0,0.284945,0.280995,0.101467,4333,3,6,2222
0.005796,73,128K,gzip,Hadoop,0.078894,0.004412,0.003215,130977,2285.0,11405.0,0.223117,0.227001,0.10372,1855,1,2,1984
0.005796,73,128K,deflate,Hadoop,0.078894,0.01829,0.005493,130977,2869.0,17394.0,0.402111,0.401112,0.10372,1855,1,2,1984
0.005796,73,128K,lz4,Hadoop,0.078894,0.003983,0.003848,130977,2652.0,20465.0,0.229408,0.230869,0.10372,1855,1,2,1984
0.005796,74,128K,gzip,Hadoop,0.088324,0.004104,0.002859,131041,2275.0,11429.0,0.214775,0.228219,0.113354,1813,1,2,1939
0.005796,74,128K,deflate,Hadoop,0.088324,0.020472,0.005303,131041,2859.0,17416.0,0.406821,0.401303,0.113354,1813,1,2,1939
0.005796,74,128K,lz4,Hadoop,0.088324,0.003637,0.003531,131041,2626.0,20629.0,0.23616,0.220095,0.113354,1813,1,2,1939
0.005796,75,128K,gzip,Hadoop,0.082947,0.004273,0.00301,131058,2289.0,11438.0,0.219614,0.220853,0.108075,1813,1,2,1939
0.005796,75,128K,deflate,Hadoop,0.082947,0.019886,0.005202,131058,2862.0,17411.0,0.401256,0.403635,0.108075,1813,1,2,1939
0.005796,75,128K,lz4,Hadoop,0.082947,0.004955,0.003701,131058,2624.0,20825.0,0.231646,0.228551,0.108075,1813,1,2,1939
0.005796,76,128K,gzip,Hadoop,0.085106,0.004663,0.003121,131018,11013.0,48729.0,3.989631,3.974907,0.183926,27235,104,435,31527
0.005796,76,128K,deflate,Hadoop,0.085106,0.014402,0.006601,131018,10788.0,158581.0,7.724976,7.847547,0.183926,27235,104,435,31527
0.005796,76,128K,lz4,Hadoop,0.085106,0.003816,0.003527,131018,17424.0,45214.0,4.092727,4.158316,0.183926,27235,104,435,31527
0.005796,77,128K,gzip,Hadoop,0.073321,0.004137,0.002752,130996,3004.0,11986.0,0.293241,0.285885,0.099598,4291,3,6,2177
0.005796,77,128K,deflate,Hadoop,0.073321,0.019493,0.00544,130996,3537.0,19703.0,0.552666,0.531405,0.099598,4291,3,6,2177
0.005796,77,128K,lz4,Hadoop,0.073321,0.005186,0.004002,130996,3532.0,24166.0,0.293038,0.291186,0.099598,4291,3,6,2177
0.005796,78,128K,gzip,Hadoop,0.079474,0.005367,0.003573,131051,15850.0,51029.0,3.8028,3.829961,0.182014,33087,125,799,25238
0.005796,78,128K,deflate,Hadoop,0.079474,0.021584,0.005414,131051,15767.0,156149.0,7.502882,7.537164,0.182014,33087,125,799,25238
0.005796,78,128K,lz4,Hadoop,0.079474,0.004607,0.004527,131051,26209.0,48696.0,3.975241,3.98041,0.182014,33087,125,799,25238
0.005796,79,128K,gzip,Hadoop,0.078412,0.004429,0.00332,131029,2295.0,11437.0,0.2159,0.229081,0.103239,1813,1,2,1939
0.005796,79,128K,deflate,Hadoop,0.078412,0.018613,0.005447,131029,2869.0,17421.0,0.410762,0.398481,0.103239,1813,1,2,1939
0.005796,79,128K,lz4,Hadoop,0.078412,0.003571,0.003641,131029,2638.0,20594.0,0.227488,0.24185,0.103239,1813,1,2,1939
0.005796,80,128K,gzip,Hadoop,0.082793,0.004431,0.003282,131033,2275.0,11415.0,0.228221,0.224445,0.107755,1813,1,2,1939
0.005796,80,128K,deflate,Hadoop,0.082793,0.018432,0.005119,131033,2852.0,17411.0,0.414453,0.417288,0.107755,1813,1,2,1939
0.005796,80,128K,lz4,Hadoop,0.082793,0.00483,0.004972,131033,2614.0,20662.0,0.227883,0.231642,0.107755,1813,1,2,1939
0.005796,81,128K,gzip,Hadoop,0.078807,0.004398,0.003341,131069,2265.0,11415.0,0.23129,0.221951,0.103715,1813,1,2,1939
0.005796,81,128K,deflate,Hadoop,0.078807,0.020096,0.00519,131069,2848.0,17405.0,0.41187,0.41137,0.103715,1813,1,2,1939
0.005796,81,128K,lz4,Hadoop,0.078807,0.004297,0.004096,131069,2612.0,20607.0,0.239555,0.239239,0.103715,1813,1,2,1939
0.005796,82,128K,gzip,Hadoop,0.08118,0.005009,0.003127,130891,14637.0,54892.0,4.296002,4.301223,0.18777,32667,132,750,25231
0.005796,82,128K,deflate,Hadoop,0.08118,0.017109,0.005326,130891,14611.0,172915.0,8.396484,8.43859,0.18777,32667,132,750,25231
0.005796,82,128K,lz4,Hadoop,0.08118,0.003384,0.003124,130891,24246.0,50255.0,4.434915,4.511281,0.18777,32667,132,750,25231
0.005796,83,128K,gzip,Hadoop,0.091229,0.004551,0.003117,130936,10786.0,52674.0,4.383305,4.475339,0.195718,28444,112,362,32237
0.005796,83,128K,deflate,Hadoop,0.091229,0.020611,0.005458,130936,10801.0,174198.0,8.589934,8.618647,0.195718,28444,112,362,32237
0.005796,83,128K,lz4,Hadoop,0.091229,0.00381,0.003533,130936,17317.0,47043.0,4.591661,4.622964,0.195718,28444,112,362,32237
0.005796,84,128K,gzip,Hadoop,0.08638,0.004253,0.002831,131066,2293.0,11399.0,0.219339,0.223574,0.111616,1813,1,2,1939
0.005796,84,128K,deflate,Hadoop,0.08638,0.020905,0.005341,131066,2865.0,17384.0,0.435281,0.412776,0.111616,1813,1,2,1939
0.005796,84,128K,lz4,Hadoop,0.08638,0.004713,0.004787,131066,2623.0,20730.0,0.22557,0.238999,0.111616,1813,1,2,1939
0.005796,85,128K,gzip,Hadoop,0.087157,0.004115,0.002876,131066,2293.0,11414.0,0.219105,0.225131,0.112329,1813,1,2,1939
0.005796,85,128K,deflate,Hadoop,0.087157,0.018286,0.005194,131066,2872.0,17413.0,0.40745,0.404577,0.112329,1813,1,2,1939
0.005796,85,128K,lz4,Hadoop,0.087157,0.004664,0.004846,131066,2663.0,20656.0,0.237408,0.233163,0.112329,1813,1,2,1939
0.005796,86,128K,gzip,Hadoop,0.093686,0.004943,0.002999,130999,12699.0,36648.0,2.504645,2.50073,0.17469,31109,74,592,25632
0.005796,86,128K,deflate,Hadoop,0.093686,0.017146,0.005463,130999,12471.0,106243.0,4.78393,4.841717,0.17469,31109,74,592,25632
0.005796,86,128K,lz4,Hadoop,0.093686,0.004483,0.003892,130999,20487.0,38671.0,2.620884,2.648693,0.17469,31109,74,592,25632
0.005796,87,128K,gzip,Hadoop,0.103525,0.004592,0.00283,130958,9075.0,31803.0,2.341082,2.330216,0.177819,26701,36,304,31439
0.005796,87,128K,deflate,Hadoop,0.103525,0.0187,0.005736,130958,9001.0,98191.0,4.423331,4.554177,0.177819,26701,36,304,31439
0.005796,87,128K,lz4,Hadoop,0.103525,0.003314,0.002926,130958,14798.0,34352.0,2.456995,2.443513,0.177819,26701,36,304,31439
0.005796,88,128K,gzip,Hadoop,0.078879,0.005317,0.003618,131035,16273.0,36141.0,2.380126,2.394125,0.161486,33832,90,729,25012
0.005796,88,128K,deflate,Hadoop,0.078879,0.020346,0.005605,131035,16026.0,102658.0,4.595013,4.573867,0.161486,33832,90,729,25012
0.005796,88,128K,lz4,Hadoop,0.078879,0.004342,0.00415,131035,27013.0,38136.0,2.487173,2.534837,0.161486,33832,90,729,25012
0.005796,89,128K,gzip,Hadoop,0.084959,0.004207,0.002739,131057,2275.0,11408.0,0.214824,0.225431,0.110025,1813,1,2,1939
0.005796,89,128K,deflate,Hadoop,0.084959,0.016988,0.005382,131057,2853.0,17408.0,0.402357,0.422226,0.110025,1813,1,2,1939
0.005796,89,128K,lz4,Hadoop,0.084959,0.0041,0.004042,131057,2622.0,20806.0,0.228935,0.244196,0.110025,1813,1,2,1939
0.005796,90,128K,gzip,Hadoop,0.088722,0.005002,0.003176,130906,13499.0,53984.0,4.301792,4.303198,0.192482,27529,115,547,28060
0.005796,90,128K,deflate,Hadoop,0.088722,0.015979,0.005415,130906,13344.0,172707.0,8.537493,8.505641,0.192482,27529,115,547,28060
0.005796,90,128K,lz4,Hadoop,0.088722,0.003408,0.003117,130906,20689.0,48830.0,4.521513,4.503097,0.192482,27529,115,547,28060
0.005796,91,128K,gzip,Hadoop,0.091211,0.004554,0.002942,131049,7512.0,20126.0,0.926549,0.904842,0.134733,16429,25,272,13035
0.005796,91,128K,deflate,Hadoop,0.091211,0.016958,0.005905,131049,7741.0,45353.0,1.712643,1.678465,0.134733,16429,25,272,13035
0.005796,91,128K,lz4,Hadoop,0.091211,0.003905,0.004055,131049,12252.0,27340.0,0.946802,0.953312,0.134733,16429,25,272,13035
0.005796,92,128K,gzip,Hadoop,0.100987,0.00493,0.003456,131054,11600.0,43542.0,3.427039,3.37953,0.192117,28305,87,528,28805
0.005796,92,128K,deflate,Hadoop,0.100987,0.020283,0.005419,131054,11140.0,136118.0,6.52268,6.625201,0.192117,28305,87,528,28805
0.005796,92,128K,lz4,Hadoop,0.100987,0.004624,0.004298,131054,17943.0,41984.0,3.538932,3.526114,0.192117,28305,87,528,28805
0.005796,93,128K,gzip,Hadoop,0.078816,0.004444,0.003225,131028,2276.0,11409.0,0.223532,0.226871,0.103758,1813,1,2,1939
0.005796,93,128K,deflate,Hadoop,0.078816,0.018116,0.005418,131028,2855.0,17387.0,0.425675,0.408753,0.103758,1813,1,2,1939
0.005796,93,128K,lz4,Hadoop,0.078816,0.004396,0.004286,131028,2635.0,20867.0,0.240131,0.232665,0.103758,1813,1,2,1939
0.005796,94,128K,gzip,Hadoop,0.084098,0.00517,0.003315,130834,14064.0,45134.0,3.386673,3.388727,0.178416,32673,103,608,26532
0.005796,94,128K,deflate,Hadoop,0.084098,0.018289,0.00556,130834,14222.0,139302.0,6.549327,6.574528,0.178416,32673,103,608,26532
0.005796,94,128K,lz4,Hadoop,0.084098,0.003866,0.003692,130834,23265.0,44737.0,3.498077,3.492751,0.178416,32673,103,608,26532
0.005796,95,128K,gzip,Hadoop,0.078318,0.004781,0.00347,130888,8654.0,28169.0,2.121996,2.113894,0.14842,27550,33,261,27779
0.005796,95,128K,deflate,Hadoop,0.078318,0.019249,0.005237,130888,8530.0,87621.0,4.051881,4.033586,0.14842,27550,33,261,27779
0.005796,95,128K,lz4,Hadoop,0.078318,0.003596,0.003668,130888,13841.0,29948.0,2.193391,2.217998,0.14842,27550,33,261,27779
0.005796,96,128K,gzip,Hadoop,0.084859,0.004442,0.003346,131071,2286.0,11433.0,0.220051,0.214703,0.110127,1813,1,2,1939
0.005796,96,128K,deflate,Hadoop,0.084859,0.019958,0.005402,131071,2871.0,17417.0,0.426129,0.415797,0.110127,1813,1,2,1939
