ChunkId,ChunkSize,Compressor,File,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
44,256K,lz4,HDFS,0.00497,0.005589,262010,46068.0,43952.0,0.391778,0.39889,0.247428,88997,7,1228,94673
68,256K,gzip,HDFS,0.00609,0.003762,262038,22920.0,22597.0,0.366208,0.372921,0.243302,88566,6,958,93576
68,256K,deflate,HDFS,0.02953,0.005733,262038,23239.0,32525.0,0.667801,0.677033,0.243302,88566,6,958,93576
68,256K,lz4,HDFS,0.005143,0.00474,262038,42654.0,41224.0,0.382044,0.382679,0.243302,88566,6,958,93576
23,256K,gzip,HDFS,0.00643,0.003805,262133,28958.0,33554.0,0.463152,0.444809,0.238109,82624,8,2145,108513
23,256K,deflate,HDFS,0.028631,0.006063,262133,28517.0,45316.0,0.831802,0.83386,0.238109,82624,8,2145,108513
23,256K,lz4,HDFS,0.004412,0.005012,262133,50361.0,52870.0,0.471749,0.479532,0.238109,82624,8,2145,108513
60,256K,gzip,HDFS,0.006283,0.003604,262116,25800.0,30045.0,0.778952,0.796793,0.251522,88538,12,1294,95892
60,256K,deflate,HDFS,0.03187,0.006021,262116,25457.0,51101.0,1.508847,1.47949,0.251522,88538,12,1294,95892
60,256K,lz4,HDFS,0.005436,0.005332,262116,46581.0,47685.0,0.808378,0.836682,0.251522,88538,12,1294,95892
9,256K,gzip,HDFS,0.00621,0.00364,262073,24798.0,25922.0,0.402388,0.426613,0.249894,88812,7,1219,94575
9,256K,deflate,HDFS,0.031542,0.006136,262073,24517.0,36848.0,0.748972,0.795169,0.249894,88812,7,1219,94575
9,256K,lz4,HDFS,0.005418,0.00515,262073,45711.0,44058.0,0.424395,0.435584,0.249894,88812,7,1219,94575
52,256K,gzip,HDFS,0.006234,0.003644,262106,25362.0,29561.0,0.791319,0.785768,0.253836,88928,12,1255,94629
52,256K,deflate,HDFS,0.032331,0.006066,262106,25074.0,50177.0,1.445356,1.47267,0.253836,88928,12,1255,94629
52,256K,lz4,HDFS,0.005036,0.004839,262106,46231.0,46860.0,0.809253,0.83792,0.253836,88928,12,1255,94629
98,256K,gzip,HDFS,0.006207,0.003441,261982,24666.0,25476.0,0.37117,0.371021,0.248423,88706,6,1233,94959
98,256K,deflate,HDFS,0.029872,0.006031,261982,24568.0,35050.0,0.67831,0.704142,0.248423,88706,6,1233,94959
98,256K,lz4,HDFS,0.004437,0.004401,261982,45621.0,43737.0,0.375442,0.387734,0.248423,88706,6,1233,94959
14,256K,gzip,HDFS,0.00623,0.003733,262143,24748.0,27514.0,0.660559,0.665684,0.249426,90011,11,1184,93669
14,256K,deflate,HDFS,0.030449,0.005953,262143,24717.0,44731.0,1.20015,1.219954,0.249426,90011,11,1184,93669
14,256K,lz4,HDFS,0.005766,0.00522,262143,45822.0,44753.0,0.679783,0.679291,0.249426,90011,11,1184,93669
59,256K,gzip,HDFS,0.006092,0.003854,262114,23890.0,22496.0,0.383284,0.390403,0.247606,90994,7,938,91876
59,256K,deflate,HDFS,0.029881,0.00602,262114,24032.0,32697.0,0.702431,0.68248,0.247606,90994,7,938,91876
59,256K,lz4,HDFS,0.005215,0.004944,262114,43764.0,40484.0,0.388111,0.393921,0.247606,90994,7,938,91876
40,256K,gzip,HDFS,0.008476,0.00378,262142,45915.0,39825.0,0.209394,0.212191,0.227353,66735,3,1613,107432
40,256K,deflate,HDFS,0.038388,0.006261,262142,42672.0,44277.0,0.385739,0.382277,0.227353,66735,3,1613,107432
40,256K,lz4,HDFS,0.004683,0.004683,262142,74295.0,69647.0,0.209736,0.215912,0.227353,66735,3,1613,107432
30,256K,gzip,HDFS,0.006197,0.003656,262126,24686.0,25418.0,0.370044,0.382871,0.24914,89169,6,1235,94760
30,256K,deflate,HDFS,0.031994,0.006217,262126,24641.0,35053.0,0.650659,0.681001,0.24914,89169,6,1235,94760
30,256K,lz4,HDFS,0.004493,0.004231,262126,45559.0,43727.0,0.38397,0.380302,0.24914,89169,6,1235,94760
54,256K,gzip,HDFS,0.006066,0.003811,262028,25091.0,27614.0,0.575804,0.583267,0.249496,88365,9,1254,95202
54,256K,deflate,HDFS,0.028895,0.005937,262028,24919.0,42859.0,1.09395,1.092092,0.249496,88365,9,1254,95202
54,256K,lz4,HDFS,0.004636,0.003947,262028,46117.0,45431.0,0.617037,0.608186,0.249496,88365,9,1254,95202
6,256K,gzip,HDFS,0.00641,0.003685,262082,26956.0,32247.0,0.804902,0.797587,0.258164,86592,12,1376,97383
6,256K,deflate,HDFS,0.031714,0.006061,262082,26449.0,53443.0,1.481854,1.469968,0.258164,86592,12,1376,97383
6,256K,lz4,HDFS,0.005604,0.004863,262082,48640.0,50940.0,0.825487,0.840023,0.258164,86592,12,1376,97383
18,256K,gzip,HDFS,0.006738,0.004221,262046,31916.0,36412.0,0.464329,0.453937,0.23107,72473,8,2679,123270
