ChunkId,ChunkSize,Compressor,File,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
82,64K,gzip,HDFS,0.004392,0.003001,65529,7015.0,12748.0,0.607211,0.592603,0.087638,21807,10,423,23684
82,64K,deflate,HDFS,0.014815,0.00532,65529,7203.0,29791.0,1.158385,1.136998,0.087638,21807,10,423,23684
82,64K,lz4,HDFS,0.003234,0.00297,65529,12451.0,16541.0,0.617447,0.639529,0.087638,21807,10,423,23684
74,64K,gzip,HDFS,0.00358,0.002718,65451,4663.0,5538.0,0.07448,0.085869,0.074423,28192,1,331,20185
74,64K,deflate,HDFS,0.013739,0.004896,65451,4860.0,7766.0,0.141617,0.168978,0.074423,28192,1,331,20185
74,64K,lz4,HDFS,0.003954,0.003578,65451,7600.0,8894.0,0.088369,0.087521,0.074423,28192,1,331,20185
97,64K,gzip,HDFS,0.003395,0.00269,65443,4686.0,5546.0,0.068296,0.087774,0.078685,28192,1,332,20177
97,64K,deflate,HDFS,0.013246,0.006782,65443,4849.0,7769.0,0.141231,0.156988,0.078685,28192,1,332,20177
97,64K,lz4,HDFS,0.004432,0.004687,65443,7586.0,8861.0,0.080993,0.087676,0.078685,28192,1,332,20177
27,64K,gzip,HDFS,0.004311,0.003014,65498,6613.0,9828.0,0.363571,0.353166,0.08418,22300,6,372,23505
27,64K,deflate,HDFS,0.012952,0.005259,65498,6677.0,20015.0,0.674582,0.661584,0.08418,22300,6,372,23505
27,64K,lz4,HDFS,0.003863,0.003829,65498,11831.0,14097.0,0.382214,0.367596,0.08418,22300,6,372,23505
61,64K,gzip,HDFS,0.003481,0.002619,65474,4681.0,5556.0,0.074925,0.081667,0.077035,28192,1,338,20208
61,64K,deflate,HDFS,0.014634,0.007058,65474,4859.0,7786.0,0.147978,0.14116,0.077035,28192,1,338,20208
61,64K,lz4,HDFS,0.004486,0.004255,65474,7678.0,8882.0,0.083884,0.087456,0.077035,28192,1,338,20208
65,64K,gzip,HDFS,0.00338,0.002597,65443,4824.0,5713.0,0.08526,0.094748,0.077022,28163,2,344,20199
65,64K,deflate,HDFS,0.01313,0.007331,65443,5012.0,8263.0,0.16491,0.178282,0.077022,28163,2,344,20199
65,64K,lz4,HDFS,0.004161,0.0044,65443,7933.0,8995.0,0.097126,0.095345,0.077022,28163,2,344,20199
48,64K,gzip,HDFS,0.004057,0.002989,65422,7222.0,10743.0,0.363256,0.363117,0.085516,22073,7,444,23956
48,64K,deflate,HDFS,0.016355,0.00507,65422,7320.0,21274.0,0.690329,0.686212,0.085516,22073,7,444,23956
48,64K,lz4,HDFS,0.00312,0.002913,65422,12648.0,15476.0,0.363575,0.381925,0.085516,22073,7,444,23956
92,64K,gzip,HDFS,0.004636,0.003244,65467,6836.0,10213.0,0.359985,0.359571,0.083839,22516,6,403,23675
92,64K,deflate,HDFS,0.01428,0.005048,65467,6876.0,20325.0,0.673588,0.678068,0.083839,22516,6,403,23675
92,64K,lz4,HDFS,0.004519,0.004121,65467,11967.0,14538.0,0.365623,0.357947,0.083839,22516,6,403,23675
51,64K,gzip,HDFS,0.004373,0.003119,65419,6742.0,10241.0,0.353529,0.344256,0.083653,22299,6,413,23910
51,64K,deflate,HDFS,0.015275,0.006091,65419,6926.0,20398.0,0.667511,0.686231,0.083653,22299,6,413,23910
51,64K,lz4,HDFS,0.004478,0.003435,65419,12049.0,14679.0,0.371304,0.367433,0.083653,22299,6,413,23910
71,64K,gzip,HDFS,0.004481,0.00307,65403,8127.0,10257.0,0.109406,0.119504,0.077467,12307,1,899,38212
71,64K,deflate,HDFS,0.014562,0.005187,65403,8881.0,13181.0,0.213753,0.205762,0.077467,12307,1,899,38212
71,64K,lz4,HDFS,0.004046,0.003504,65403,12937.0,15716.0,0.11035,0.120666,0.077467,12307,1,899,38212
91,64K,gzip,HDFS,0.004102,0.002999,65432,8355.0,12696.0,0.372227,0.379184,0.075353,13184,5,830,36263
91,64K,deflate,HDFS,0.017163,0.005147,65432,8876.0,22924.0,0.729446,0.678873,0.075353,13184,5,830,36263
91,64K,lz4,HDFS,0.005066,0.005076,65432,13230.0,17395.0,0.391464,0.385145,0.075353,13184,5,830,36263
90,64K,gzip,HDFS,0.003869,0.002836,65524,6671.0,10262.0,0.347683,0.346711,0.083764,22585,6,416,23794
90,64K,deflate,HDFS,0.012938,0.005688,65524,6870.0,20413.0,0.674086,0.696935,0.083764,22585,6,416,23794
90,64K,lz4,HDFS,0.004617,0.004535,65524,11830.0,14614.0,0.379805,0.378907,0.083764,22585,6,416,23794
78,64K,gzip,HDFS,0.004421,0.002991,65458,8247.0,10289.0,0.111253,0.116325,0.072171,12280,1,902,38327
78,64K,deflate,HDFS,0.01295,0.005085,65458,8891.0,13215.0,0.211538,0.206215,0.072171,12280,1,902,38327
78,64K,lz4,HDFS,0.004097,0.003759,65458,13168.0,15989.0,0.109112,0.113282,0.072171,12280,1,902,38327
94,64K,gzip,HDFS,0.00379,0.002582,65510,6773.0,10756.0,0.410445,0.424809,0.085241,22461,8,396,23775
94,64K,deflate,HDFS,0.016338,0.005743,65510,7004.0,22543.0,0.81214,0.766573,0.085241,22461,8,396,23775
94,64K,lz4,HDFS,0.003285,0.003157,65510,12250.0,14882.0,0.426647,0.451111,0.085241,22461,8,396,23775
2,128K,gzip,HDFS,0.005473,0.003384,130950,15301.0,16524.0,0.336498,0.343396,0.123369,26970,7,1405,73638
2,128K,deflate,HDFS,0.021508,0.005478,130950,15714.0,25641.0,0.624346,0.617547,0.123369,26970,7,1405,73638
2,128K,lz4,HDFS,0.004532,0.004417,130950,24250.0,24395.0,0.346919,0.337361,0.123369,26970,7,1405,73638
17,128K,gzip,HDFS,0.004961,0.00325,130931,12566.0,15688.0,0.364875,0.381754,0.140849,44863,7,740,47432
17,128K,deflate,HDFS,0.01904,0.005546,130931,12626.0,25968.0,0.715347,0.710078,0.140849,44863,7,740,47432
17,128K,lz4,HDFS,0.004043,0.003752,130931,22915.0,24994.0,0.380715,0.394612,0.140849,44863,7,740,47432
29,128K,gzip,HDFS,0.004646,0.003407,131033,12897.0,15591.0,0.374826,0.374722,0.139812,45196,7,738,47628
29,128K,deflate,HDFS,0.020941,0.005865,131033,12797.0,25907.0,0.709776,0.706228,0.139812,45196,7,738,47628
29,128K,lz4,HDFS,0.004757,0.003591,131033,22870.0,24206.0,0.380472,0.395151,0.139812,45196,7,738,47628
13,128K,gzip,HDFS,0.004681,0.003294,131067,10630.0,11746.0,0.185188,0.17777,0.126223,52318,4,690,45024
13,128K,deflate,HDFS,0.017361,0.005394,131067,10840.0,16588.0,0.329641,0.337495,0.126223,52318,4,690,45024
13,128K,lz4,HDFS,0.003883,0.004251,131067,17859.0,18623.0,0.171808,0.199357,0.126223,52318,4,690,45024
25,128K,gzip,HDFS,0.005081,0.003379,130964,12874.0,15414.0,0.362,0.36782,0.13975,44538,6,746,47310
25,128K,deflate,HDFS,0.020314,0.005459,130964,12836.0,25487.0,0.657178,0.656473,0.13975,44538,6,746,47310
25,128K,lz4,HDFS,0.004841,0.004459,130964,23396.0,24540.0,0.376749,0.373675,0.13975,44538,6,746,47310
26,128K,gzip,HDFS,0.004634,0.003129,130975,12961.0,15828.0,0.376773,0.375241,0.138907,44910,7,746,47546
26,128K,deflate,HDFS,0.020174,0.005577,130975,12907.0,26126.0,0.692863,0.687485,0.138907,44910,7,746,47546
26,128K,lz4,HDFS,0.004289,0.00463,130975,23294.0,25085.0,0.38805,0.391957,0.138907,44910,7,746,47546
24,128K,gzip,HDFS,0.005262,0.003183,130994,20392.0,20731.0,0.19778,0.210904,0.125637,38285,3,996,51570
24,128K,deflate,HDFS,0.022092,0.005403,130994,19810.0,25781.0,0.395897,0.359135,0.125637,38285,3,996,51570
24,128K,lz4,HDFS,0.003769,0.003438,130994,32727.0,34727.0,0.204222,0.208978,0.125637,38285,3,996,51570
33,128K,gzip,HDFS,0.005487,0.003219,130935,22638.0,24586.0,0.202864,0.201719,0.128772,35589,3,1299,53304
33,128K,deflate,HDFS,0.025452,0.005457,130935,21933.0,29502.0,0.381897,0.366004,0.128772,35589,3,1299,53304
33,128K,lz4,HDFS,0.003365,0.003033,130935,37744.0,41264.0,0.207882,0.210691,0.128772,35589,3,1299,53304
45,128K,gzip,HDFS,0.004466,0.002931,131061,12829.0,17989.0,0.618518,0.609893,0.139223,44968,10,751,47743
45,128K,deflate,HDFS,0.019706,0.005651,131061,12981.0,34844.0,1.161778,1.127435,0.139223,44968,10,751,47743
45,128K,lz4,HDFS,0.003335,0.00333,131061,23387.0,26197.0,0.63011,0.653153,0.139223,44968,10,751,47743
0,128K,gzip,HDFS,0.004765,0.003054,131022,15781.0,19576.0,0.425465,0.434911,0.133168,36326,7,1173,58128
0,128K,deflate,HDFS,0.022656,0.005461,131022,15940.0,31629.0,0.811488,0.794393,0.133168,36326,7,1173,58128
0,128K,lz4,HDFS,0.005412,0.004902,131022,26263.0,29528.0,0.464538,0.459113,0.133168,36326,7,1173,58128
11,128K,gzip,HDFS,0.00549,0.003444,131038,23387.0,24674.0,0.202869,0.200823,0.123167,34109,3,1224,52522
11,128K,deflate,HDFS,0.025419,0.005591,131038,22553.0,29774.0,0.377817,0.370132,0.123167,34109,3,1224,52522
11,128K,lz4,HDFS,0.004099,0.003785,131038,37846.0,42222.0,0.218396,0.215422,0.123167,34109,3,1224,52522
22,128K,gzip,HDFS,0.005444,0.003194,130960,22692.0,23303.0,0.198928,0.199742,0.126169,33399,3,1144,54702
22,128K,deflate,HDFS,0.024848,0.005509,130960,21761.0,28261.0,0.376095,0.365166,0.126169,33399,3,1144,54702
22,128K,lz4,HDFS,0.004746,0.005,130960,36595.0,38989.0,0.208683,0.206675,0.126169,33399,3,1144,54702
4,128K,gzip,HDFS,0.004501,0.003173,131022,8838.0,9304.0,0.083635,0.082062,0.12673,56335,1,518,40441
4,128K,deflate,HDFS,0.017546,0.006233,131022,9029.0,11393.0,0.151965,0.162517,0.12673,56335,1,518,40441
4,128K,lz4,HDFS,0.004054,0.003851,131022,14909.0,15729.0,0.084914,0.086603,0.12673,56335,1,518,40441
66,128K,gzip,HDFS,0.005336,0.003624,131031,20816.0,21564.0,0.202665,0.207356,0.129768,37921,3,1042,51799
66,128K,deflate,HDFS,0.021256,0.005471,131031,20228.0,26586.0,0.382881,0.368286,0.129768,37921,3,1042,51799
66,128K,lz4,HDFS,0.003473,0.004,131031,33643.0,36067.0,0.21295,0.215866,0.129768,37921,3,1042,51799
49,128K,gzip,HDFS,0.005422,0.003437,131058,22837.0,23311.0,0.203708,0.192816,0.129438,33429,3,1146,54813
49,128K,deflate,HDFS,0.02516,0.005413,131058,22059.0,28293.0,0.378632,0.367496,0.129438,33429,3,1146,54813
49,128K,lz4,HDFS,0.004872,0.004444,131058,36625.0,39039.0,0.21179,0.211608,0.129438,33429,3,1146,54813
86,128K,gzip,HDFS,0.005888,0.003509,131068,20748.0,21101.0,0.205042,0.197105,0.127412,37535,3,1023,52093
86,128K,deflate,HDFS,0.025677,0.005574,131068,20347.0,26199.0,0.36511,0.390273,0.127412,37535,3,1023,52093
86,128K,lz4,HDFS,0.004806,0.004272,131068,33797.0,35471.0,0.210612,0.222706,0.127412,37535,3,1023,52093
99,128K,gzip,HDFS,0.004793,0.003124,131022,12929.0,15501.0,0.371243,0.363468,0.137972,44298,6,739,47639
99,128K,deflate,HDFS,0.022038,0.005496,131022,12891.0,25477.0,0.651913,0.677091,0.137972,44298,6,739,47639
99,128K,lz4,HDFS,0.005368,0.005097,131022,23291.0,24550.0,0.375763,0.379943,0.137972,44298,6,739,47639
88,128K,gzip,HDFS,0.00499,0.003237,131030,13006.0,15613.0,0.353122,0.354405,0.137061,44311,6,745,47987
88,128K,deflate,HDFS,0.019552,0.005823,131030,12955.0,25628.0,0.673173,0.657153,0.137061,44311,6,745,47987
88,128K,lz4,HDFS,0.004212,0.004615,131030,23339.0,24836.0,0.386406,0.369719,0.137061,44311,6,745,47987
53,128K,gzip,HDFS,0.004175,0.003086,130944,9084.0,9422.0,0.084725,0.098676,0.123722,56306,2,517,40385
53,128K,deflate,HDFS,0.020062,0.005434,130944,9226.0,11835.0,0.190937,0.180333,0.123722,56306,2,517,40385
53,128K,lz4,HDFS,0.005059,0.004866,130944,15184.0,15790.0,0.091026,0.090138,0.123722,56306,2,517,40385
76,128K,gzip,HDFS,0.004618,0.003008,131005,13186.0,15707.0,0.379343,0.365174,0.1391,44760,7,723,47588
76,128K,deflate,HDFS,0.020734,0.005468,131005,13208.0,25958.0,0.660049,0.671959,0.1391,44760,7,723,47588
76,128K,lz4,HDFS,0.004966,0.004784,131005,23368.0,24751.0,0.37961,0.392254,0.1391,44760,7,723,47588
10,128K,gzip,HDFS,0.005886,0.00347,130959,21457.0,22861.0,0.210388,0.197863,0.12658,36403,3,1155,52232
10,128K,deflate,HDFS,0.023098,0.005499,130959,20810.0,27821.0,0.369612,0.371211,0.12658,36403,3,1155,52232
10,128K,lz4,HDFS,0.004447,0.003892,130959,35596.0,38298.0,0.212375,0.215579,0.12658,36403,3,1155,52232
3,128K,gzip,HDFS,0.004212,0.003063,131035,8765.0,9257.0,0.063984,0.081863,0.124398,56394,1,516,40359
3,128K,deflate,HDFS,0.017795,0.00611,131035,9018.0,11339.0,0.147779,0.152613,0.124398,56394,1,516,40359
3,128K,lz4,HDFS,0.005109,0.005369,131035,14668.0,15663.0,0.085574,0.089074,0.124398,56394,1,516,40359
80,128K,gzip,HDFS,0.005524,0.003456,131029,22768.0,23242.0,0.202451,0.206761,0.129674,33293,3,1136,54834
80,128K,deflate,HDFS,0.024886,0.005515,131029,21884.0,28195.0,0.374363,0.362966,0.129674,33293,3,1136,54834
80,128K,lz4,HDFS,0.004782,0.004928,131029,36782.0,38958.0,0.201567,0.212207,0.129674,33293,3,1136,54834
31,128K,gzip,HDFS,0.005948,0.003644,131062,20580.0,21450.0,0.200284,0.199399,0.125266,37693,3,1018,51367
31,128K,deflate,HDFS,0.025498,0.005408,131062,20079.0,26555.0,0.391155,0.390621,0.125266,37693,3,1018,51367
31,128K,lz4,HDFS,0.005076,0.004903,131062,33774.0,35982.0,0.216306,0.211746,0.125266,37693,3,1018,51367
20,128K,gzip,HDFS,0.005285,0.003605,131024,13001.0,15718.0,0.353749,0.367623,0.13933,44180,6,734,47499
20,128K,deflate,HDFS,0.021639,0.005535,131024,12962.0,25663.0,0.671399,0.686351,0.13933,44180,6,734,47499
20,128K,lz4,HDFS,0.003858,0.003731,131024,23260.0,24875.0,0.364867,0.367832,0.13933,44180,6,734,47499
50,128K,gzip,HDFS,0.00511,0.003425,130960,12911.0,15751.0,0.356348,0.346148,0.136391,44690,6,740,47215
50,128K,deflate,HDFS,0.019346,0.005581,130960,12991.0,25719.0,0.684091,0.679696,0.136391,44690,6,740,47215
50,128K,lz4,HDFS,0.004086,0.003377,130960,23733.0,25177.0,0.363966,0.39289,0.136391,44690,6,740,47215
58,128K,gzip,HDFS,0.004613,0.003115,131062,12863.0,15688.0,0.367497,0.358648,0.136918,44245,6,736,47619
58,128K,deflate,HDFS,0.019946,0.005423,131062,12984.0,25651.0,0.675065,0.683596,0.136918,44245,6,736,47619
58,128K,lz4,HDFS,0.003956,0.003721,131062,23571.0,24785.0,0.371672,0.361491,0.136918,44245,6,736,47619
35,128K,gzip,HDFS,0.005012,0.003348,130997,12908.0,15576.0,0.360119,0.371483,0.137571,44042,6,725,47746
35,128K,deflate,HDFS,0.022368,0.005503,130997,12846.0,25573.0,0.679826,0.655715,0.137571,44042,6,725,47746
35,128K,lz4,HDFS,0.005467,0.005175,130997,23183.0,24648.0,0.364872,0.377628,0.137571,44042,6,725,47746
72,128K,gzip,HDFS,0.005368,0.003816,131001,13190.0,15826.0,0.3535,0.345441,0.139418,44493,6,750,47563
72,128K,deflate,HDFS,0.020284,0.005461,131001,13206.0,25797.0,0.688081,0.680596,0.139418,44493,6,750,47563
72,128K,lz4,HDFS,0.00385,0.003,131001,23795.0,25073.0,0.374601,0.389602,0.139418,44493,6,750,47563
42,128K,gzip,HDFS,0.005353,0.003365,130957,13083.0,15807.0,0.356038,0.365549,0.13804,44454,6,739,47574
42,128K,deflate,HDFS,0.018785,0.005502,130957,13109.0,25827.0,0.678397,0.674902,0.13804,44454,6,739,47574
42,128K,lz4,HDFS,0.003744,0.003485,130957,23415.0,25138.0,0.370434,0.378053,0.13804,44454,6,739,47574
19,128K,gzip,HDFS,0.005501,0.00331,131046,16278.0,21818.0,0.377703,0.386484,0.121318,25949,5,1691,73612
19,128K,deflate,HDFS,0.021163,0.005363,131046,17321.0,31970.0,0.715912,0.707152,0.121318,25949,5,1691,73612
19,128K,lz4,HDFS,0.003328,0.003121,131046,27364.0,31897.0,0.39165,0.394888,0.121318,25949,5,1691,73612
41,128K,gzip,HDFS,0.005088,0.003446,131068,12749.0,15627.0,0.365278,0.371911,0.136756,44023,7,719,47350
41,128K,deflate,HDFS,0.02016,0.00585,131068,12963.0,25889.0,0.705946,0.68214,0.136756,44023,7,719,47350
41,128K,lz4,HDFS,0.005216,0.004913,131068,23220.0,24790.0,0.388923,0.394828,0.136756,44023,7,719,47350
39,128K,gzip,HDFS,0.004409,0.003158,130987,12814.0,15504.0,0.360043,0.360669,0.136928,44671,6,725,47386
39,128K,deflate,HDFS,0.024012,0.005423,130987,12829.0,25461.0,0.654996,0.670878,0.136928,44671,6,725,47386
39,128K,lz4,HDFS,0.004714,0.003355,130987,23238.0,24549.0,0.369625,0.375272,0.136928,44671,6,725,47386
81,128K,gzip,HDFS,0.004554,0.003133,131005,13249.0,15737.0,0.333485,0.362263,0.139309,44195,6,748,48025
81,128K,deflate,HDFS,0.020099,0.005348,131005,13194.0,25683.0,0.685171,0.671344,0.139309,44195,6,748,48025
81,128K,lz4,HDFS,0.005264,0.004996,131005,23473.0,24973.0,0.37022,0.375578,0.139309,44195,6,748,48025
96,128K,gzip,HDFS,0.00483,0.003152,131057,13183.0,15934.0,0.382844,0.388912,0.137669,44760,7,748,47497
96,128K,deflate,HDFS,0.024589,0.005369,131057,13234.0,26227.0,0.681372,0.703708,0.137669,44760,7,748,47497
96,128K,lz4,HDFS,0.00424,0.005009,131057,23628.0,25346.0,0.374163,0.396604,0.137669,44760,7,748,47497
95,128K,gzip,HDFS,0.005086,0.00338,131026,13142.0,15565.0,0.368404,0.365977,0.137818,44445,6,732,47376
95,128K,deflate,HDFS,0.020728,0.005269,131026,13089.0,25596.0,0.678841,0.66827,0.137818,44445,6,732,47376
95,128K,lz4,HDFS,0.005245,0.005097,131026,23666.0,24600.0,0.370828,0.383397,0.137818,44445,6,732,47376
23,128K,gzip,HDFS,0.005296,0.003485,130946,15204.0,20686.0,0.453412,0.447291,0.132252,42545,8,1201,53897
23,128K,deflate,HDFS,0.013202,0.005544,130946,15365.0,32974.0,0.872599,0.826045,0.132252,42545,8,1201,53897
23,128K,lz4,HDFS,0.00368,0.003376,130946,25830.0,30467.0,0.472193,0.468688,0.132252,42545,8,1201,53897
44,128K,gzip,HDFS,0.004526,0.003134,130986,12991.0,15706.0,0.354529,0.368108,0.136342,44292,6,731,47529
44,128K,deflate,HDFS,0.02222,0.005446,130986,13074.0,25650.0,0.678173,0.666054,0.136342,44292,6,731,47529
44,128K,lz4,HDFS,0.003834,0.003969,130986,23562.0,24871.0,0.378908,0.380667,0.136342,44292,6,731,47529
68,128K,gzip,HDFS,0.005148,0.003611,130941,11881.0,13841.0,0.364791,0.35662,0.132497,44173,6,542,46883
68,128K,deflate,HDFS,0.020374,0.005916,130941,12100.0,23999.0,0.677673,0.697057,0.132497,44173,6,542,46883
68,128K,lz4,HDFS,0.004949,0.004627,130941,21584.0,23100.0,0.385835,0.379996,0.132497,44173,6,542,46883
60,128K,gzip,HDFS,0.00527,0.003408,131049,13214.0,18079.0,0.603343,0.600039,0.141498,43973,9,759,47637
60,128K,deflate,HDFS,0.020712,0.005572,131049,13375.0,34612.0,1.152592,1.132463,0.141498,43973,9,759,47637
60,128K,lz4,HDFS,0.004255,0.004627,131049,23853.0,26701.0,0.629613,0.613971,0.141498,43973,9,759,47637
52,128K,gzip,HDFS,0.005233,0.003473,130960,13035.0,18462.0,0.683631,0.683491,0.143123,44593,10,719,47270
52,128K,deflate,HDFS,0.021621,0.005493,130960,13084.0,37132.0,1.300078,1.311172,0.143123,44593,10,719,47270
52,128K,lz4,HDFS,0.004853,0.004669,130960,23524.0,26616.0,0.714346,0.729379,0.143123,44593,10,719,47270
14,128K,gzip,HDFS,0.005308,0.003494,130943,12919.0,17920.0,0.629999,0.644924,0.139769,44689,11,703,46871
14,128K,deflate,HDFS,0.018121,0.00538,130943,12990.0,35477.0,1.204717,1.201391,0.139769,44689,11,703,46871
14,128K,lz4,HDFS,0.004861,0.004665,130943,23516.0,26023.0,0.679545,0.679326,0.139769,44689,11,703,46871
98,128K,gzip,HDFS,0.005246,0.003394,131031,12918.0,15573.0,0.360346,0.36164,0.137701,44190,6,726,47583
98,128K,deflate,HDFS,0.02115,0.005508,131031,12942.0,25530.0,0.690096,0.692046,0.137701,44190,6,726,47583
98,128K,lz4,HDFS,0.005111,0.004822,131031,23313.0,24718.0,0.383002,0.382053,0.137701,44190,6,726,47583
59,128K,gzip,HDFS,0.005122,0.003395,130987,12474.0,14254.0,0.36172,0.359003,0.138752,45470,6,592,46045
59,128K,deflate,HDFS,0.022016,0.005639,130987,12637.0,24363.0,0.671626,0.66824,0.138752,45470,6,592,46045
59,128K,lz4,HDFS,0.005192,0.003178,130987,22915.0,23195.0,0.35858,0.37154,0.138752,45470,6,592,46045
40,128K,gzip,HDFS,0.006203,0.003679,131052,23503.0,23850.0,0.209568,0.200665,0.127413,33529,3,1157,53875
40,128K,deflate,HDFS,0.024999,0.00577,131052,22459.0,28902.0,0.371733,0.382995,0.127413,33529,3,1157,53875
40,128K,lz4,HDFS,0.003431,0.003388,131052,38146.0,40105.0,0.201023,0.213842,0.127413,33529,3,1157,53875
30,128K,gzip,HDFS,0.005288,0.003522,130927,12635.0,15245.0,0.345349,0.356938,0.136066,44840,5,709,47447
30,128K,deflate,HDFS,0.020726,0.005412,130927,12771.0,24869.0,0.65915,0.64907,0.136066,44840,5,709,47447
30,128K,lz4,HDFS,0.005338,0.005435,130927,22953.0,24271.0,0.342433,0.35761,0.136066,44840,5,709,47447
9,128K,gzip,HDFS,0.005215,0.003389,130967,12528.0,15675.0,0.397582,0.409165,0.140469,44764,7,678,47027
9,128K,deflate,HDFS,0.019815,0.006046,130967,12628.0,26983.0,0.775558,0.780039,0.140469,44764,7,678,47027
9,128K,lz4,HDFS,0.006016,0.00394,130967,22935.0,24374.0,0.4133,0.429679,0.140469,44764,7,678,47027
54,128K,gzip,HDFS,0.005255,0.003614,130955,12945.0,17382.0,0.572476,0.557756,0.139874,44359,9,731,47658
54,128K,deflate,HDFS,0.017996,0.005397,130955,12971.0,32963.0,1.018796,1.085449,0.139874,44359,9,731,47658
54,128K,lz4,HDFS,0.005449,0.004069,130955,23501.0,25716.0,0.58301,0.596411,0.139874,44359,9,731,47658
18,128K,gzip,HDFS,0.005565,0.003612,131062,16179.0,21447.0,0.440209,0.43167,0.12699,34705,7,1416,63408
18,128K,deflate,HDFS,0.021602,0.005546,131062,16334.0,33358.0,0.817917,0.822132,0.12699,34705,7,1416,63408
18,128K,lz4,HDFS,0.004799,0.004809,131062,26813.0,31365.0,0.448965,0.458435,0.12699,34705,7,1416,63408
15,128K,gzip,HDFS,0.005177,0.003203,130977,16342.0,21242.0,0.438994,0.442281,0.131925,32136,7,1400,64373
15,128K,deflate,HDFS,0.022943,0.005373,130977,16599.0,33220.0,0.843084,0.814837,0.131925,32136,7,1400,64373
15,128K,lz4,HDFS,0.003958,0.003613,130977,27317.0,31578.0,0.45303,0.448953,0.131925,32136,7,1400,64373
89,128K,gzip,HDFS,0.004836,0.003354,130975,8980.0,9297.0,0.085987,0.084692,0.127519,56335,1,512,40394
89,128K,deflate,HDFS,0.019103,0.005374,130975,8877.0,11385.0,0.151597,0.150956,0.127519,56335,1,512,40394
89,128K,lz4,HDFS,0.004678,0.004422,130975,14842.0,15664.0,0.087349,0.095908,0.127519,56335,1,512,40394
32,128K,gzip,HDFS,0.004689,0.003401,130950,8970.0,9274.0,0.080345,0.083645,0.128594,56335,1,516,40369
32,128K,deflate,HDFS,0.017386,0.005506,130950,9103.0,11349.0,0.15176,0.155501,0.128594,56335,1,516,40369
32,128K,lz4,HDFS,0.004554,0.004328,130950,15143.0,15720.0,0.083229,0.088252,0.128594,56335,1,516,40369
6,128K,gzip,HDFS,0.005303,0.003532,130996,13785.0,20597.0,0.759399,0.762418,0.141285,43868,11,764,48438
6,128K,deflate,HDFS,0.021193,0.005898,130996,13706.0,41954.0,1.429188,1.397123,0.141285,43868,11,764,48438
6,128K,lz4,HDFS,0.004284,0.004737,130996,24660.0,29370.0,0.792397,0.785385,0.141285,43868,11,764,48438
1,128K,gzip,HDFS,0.005219,0.003409,131056,13069.0,15748.0,0.374747,0.374546,0.137284,44619,7,732,47378
1,128K,deflate,HDFS,0.01913,0.005494,131056,13232.0,26068.0,0.708935,0.709888,0.137284,44619,7,732,47378
1,128K,lz4,HDFS,0.005582,0.004789,131056,23655.0,24773.0,0.397709,0.386757,0.137284,44619,7,732,47378
75,128K,gzip,HDFS,0.0052,0.003402,131039,13044.0,15788.0,0.37688,0.359293,0.137064,44792,7,723,47318
75,128K,deflate,HDFS,0.019753,0.005839,131039,13069.0,26029.0,0.702828,0.712251,0.137064,44792,7,723,47318
75,128K,lz4,HDFS,0.003849,0.004443,131039,23410.0,25087.0,0.387072,0.39211,0.137064,44792,7,723,47318
73,128K,gzip,HDFS,0.005203,0.003563,131065,12939.0,15263.0,0.346966,0.350781,0.137137,44699,5,731,47428
73,128K,deflate,HDFS,0.019582,0.005681,131065,12857.0,24846.0,0.661067,0.654396,0.137137,44699,5,731,47428
73,128K,lz4,HDFS,0.004346,0.003721,131065,23222.0,24390.0,0.354585,0.36191,0.137137,44699,5,731,47428
64,128K,gzip,HDFS,0.005258,0.003386,130987,12793.0,15381.0,0.361678,0.358669,0.137542,44821,6,713,47485
64,128K,deflate,HDFS,0.022677,0.00533,130987,12868.0,25363.0,0.702557,0.688289,0.137542,44821,6,713,47485
64,128K,lz4,HDFS,0.003075,0.002798,130987,23147.0,24473.0,0.372676,0.376033,0.137542,44821,6,713,47485
12,128K,gzip,HDFS,0.005257,0.003548,131016,12819.0,15442.0,0.347752,0.361667,0.138008,44728,6,704,47471
12,128K,deflate,HDFS,0.019778,0.005363,131016,12927.0,25440.0,0.667411,0.674888,0.138008,44728,6,704,47471
12,128K,lz4,HDFS,0.003336,0.003142,131016,23021.0,24515.0,0.384659,0.386735,0.138008,44728,6,704,47471
7,128K,gzip,HDFS,0.005229,0.003551,131043,12667.0,18682.0,0.748334,0.769994,0.143179,45156,11,689,46615
7,128K,deflate,HDFS,0.023605,0.005443,131043,12823.0,39357.0,1.414337,1.410568,0.143179,45156,11,689,46615
7,128K,lz4,HDFS,0.004987,0.003916,131043,23349.0,26069.0,0.794829,0.788966,0.143179,45156,11,689,46615
46,128K,gzip,HDFS,0.005326,0.003446,130983,13303.0,16023.0,0.370707,0.372294,0.137604,44655,7,750,47887
46,128K,deflate,HDFS,0.020434,0.005731,130983,13295.0,26343.0,0.722776,0.702847,0.137604,44655,7,750,47887
46,128K,lz4,HDFS,0.00449,0.004846,130983,23648.0,25471.0,0.386553,0.394832,0.137604,44655,7,750,47887
36,128K,gzip,HDFS,0.005617,0.003674,130997,16455.0,22153.0,0.373165,0.381454,0.120163,25076,5,1786,75453
