BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
6.73241,28,256K,gzip,Thunderbird,18.214458,0.042229,0.041776,262006,7773.0,21276.0,16.721495,16.702831,18.590734,59616,15,124,127873
6.73241,28,256K,deflate,Thunderbird,18.214458,0.052106,0.044711,262006,8167.0,66679.0,18.021629,18.001755,18.590734,59616,15,124,127873
6.73241,28,256K,lz4,Thunderbird,18.214458,0.040823,0.040391,262006,11672.0,25228.0,16.739735,16.783283,18.590734,59616,15,124,127873
6.73241,29,256K,gzip,Thunderbird,0.575349,0.041683,0.04332,262128,9474.0,33768.0,30.103568,30.114896,0.965666,107633,35,184,30673
6.73241,29,256K,deflate,Thunderbird,0.575349,0.05601,0.042517,262128,9843.0,110718.0,32.807192,32.921352,0.965666,107633,35,184,30673
6.73241,29,256K,lz4,Thunderbird,0.575349,0.040763,0.040896,262128,17464.0,31965.0,30.348143,30.265497,0.965666,107633,35,184,30673
6.73241,30,256K,gzip,Thunderbird,161.043861,0.042212,0.042133,262134,18240.0,36200.0,26.543921,26.546713,161.43009,138318,79,169,17524
6.73241,30,256K,deflate,Thunderbird,161.043861,0.054981,0.043466,262134,18164.0,107540.0,28.89657,28.993771,161.43009,138318,79,169,17524
6.73241,30,256K,lz4,Thunderbird,161.043861,0.04143,0.041527,262134,28361.0,45933.0,26.757798,26.774682,161.43009,138318,79,169,17524
6.73241,31,256K,gzip,Thunderbird,46.94338,0.041646,0.041286,262046,15551.0,61447.0,50.375668,50.508364,47.381582,81486,210,408,74918
6.73241,31,256K,deflate,Thunderbird,46.94338,0.056236,0.043025,262046,15730.0,192986.0,55.193738,55.328317,47.381582,81486,210,408,74918
6.73241,31,256K,lz4,Thunderbird,46.94338,0.040703,0.040704,262046,24963.0,67765.0,50.615673,50.696819,47.381582,81486,210,408,74918
6.73241,32,256K,gzip,Thunderbird,0.679511,0.042641,0.041506,262049,13178.0,13049.0,5.86047,5.832088,1.046885,75589,37,215,25334
6.73241,32,256K,deflate,Thunderbird,0.679511,0.051086,0.043428,262049,12799.0,27838.0,6.255103,6.233708,1.046885,75589,37,215,25334
6.73241,32,256K,lz4,Thunderbird,0.679511,0.041333,0.040393,262049,22257.0,21630.0,5.867584,5.874618,1.046885,75589,37,215,25334
6.73241,33,256K,gzip,Thunderbird,0.500012,0.041704,0.0412,262104,6190.0,12038.0,6.945117,6.938222,0.875291,82850,16,37,46829
6.73241,33,256K,deflate,Thunderbird,0.500012,0.052252,0.044108,262104,6348.0,30780.0,7.43661,7.411685,0.875291,82850,16,37,46829
6.73241,33,256K,lz4,Thunderbird,0.500012,0.042735,0.04253,262104,9210.0,18389.0,6.987585,6.940011,0.875291,82850,16,37,46829
6.73241,34,256K,gzip,Thunderbird,0.305852,0.043433,0.041607,262094,22164.0,22346.0,6.504183,6.534334,0.684381,60978,15,16,32341
6.73241,34,256K,deflate,Thunderbird,0.305852,0.05479,0.044186,262094,19552.0,36122.0,6.984651,6.939473,0.684381,60978,15,16,32341
6.73241,34,256K,lz4,Thunderbird,0.305852,0.040889,0.041494,262094,39019.0,45891.0,6.558578,6.565418,0.684381,60978,15,16,32341
6.73241,35,256K,gzip,Thunderbird,151.525176,0.041715,0.041079,262051,15781.0,30771.0,16.060225,16.107885,151.896252,128395,66,135,15645
6.73241,35,256K,deflate,Thunderbird,151.525176,0.057012,0.04464,262051,15907.0,72347.0,17.302695,17.266397,151.896252,128395,66,135,15645
6.73241,35,256K,lz4,Thunderbird,151.525176,0.042101,0.041307,262051,26029.0,57987.0,16.130698,16.179017,151.896252,128395,66,135,15645
6.73241,36,256K,gzip,Thunderbird,1.802442,0.042039,0.041347,262086,14522.0,36992.0,25.818821,25.843394,2.186877,88380,54,116,19946
6.73241,36,256K,deflate,Thunderbird,1.802442,0.055331,0.043512,262086,15321.0,103285.0,27.991923,27.994265,2.186877,88380,54,116,19946
6.73241,36,256K,lz4,Thunderbird,1.802442,0.042537,0.040522,262086,26267.0,47388.0,25.924537,25.863844,2.186877,88380,54,116,19946
6.73241,37,256K,gzip,Thunderbird,0.185259,0.042509,0.042186,262039,15667.0,24093.0,5.708652,5.68818,0.567215,57519,13,2693,52457
6.73241,37,256K,deflate,Thunderbird,0.185259,0.058511,0.043893,262039,13778.0,37947.0,6.078217,6.065824,0.567215,57519,13,2693,52457
6.73241,37,256K,lz4,Thunderbird,0.185259,0.041552,0.042181,262039,25622.0,37352.0,5.723217,5.721798,0.567215,57519,13,2693,52457
6.73241,38,256K,gzip,Thunderbird,13.174795,0.042294,0.042286,261969,14135.0,31298.0,21.040575,21.01189,13.556133,74780,29,73,93553
6.73241,38,256K,deflate,Thunderbird,13.174795,0.055905,0.044735,261969,14229.0,87650.0,22.700227,22.687,13.556133,74780,29,73,93553
